data_celltemp,data_cellpres,data_co2,data_co2abs,data_h2o,data_h2oabs,data_h2odewpoint,data_ivolt,data_raw_co2_co2ref,data_raw_co2_h2o_h2oref,data_raw_co2_h2o,data_datetimer,data
"5.14112e1","1.00187e2","4.82021e2","9.7348804e-2","2.50865e1","1.3407707e-1","2.11132e1","1.3494873e1","3798682","1925804","","2016-09-30T16:38:55.704384",""
"5.14112e1","1.00209e2","4.81860e2","9.7347021e-2","2.50792e1","1.3407778e-1","2.11121e1","1.3494873e1","3798586","1925865","","2016-09-30T16:39:01.701192",""
"5.14112e1","1.00187e2","4.82004e2","9.7346305e-2","2.50862e1","1.3407576e-1","2.11130e1","1.3508300e1","3798683","1925869","","2016-09-30T16:39:07.679929",""
"5.14112e1","1.00209e2","4.81849e2","9.7345352e-2","2.50792e1","1.3407766e-1","2.11121e1","1.3515014e1","3798618","1925875","","2016-09-30T16:39:13.656560",""
"5.14112e1","1.00187e2","4.81995e2","9.7344989e-2","2.50865e1","1.3407683e-1","2.11132e1","1.3515014e1","3798680","1925861","","2016-09-30T16:39:19.642702",""
"5.14112e1","1.00187e2","4.81973e2","9.7341890e-2","2.50856e1","1.3407385e-1","2.11127e1","1.3508300e1","3798265","1925720","","2016-09-30T16:39:25.626098",""
"5.14112e1","1.00187e2","4.81988e2","9.7344036e-2","2.50864e1","1.3407659e-1","2.11132e1","1.3508300e1","3798907","1926066","","2016-09-30T16:39:31.603487",""
"5.14112e1","1.00209e2","4.81825e2","9.7342014e-2","2.50791e1","1.3407742e-1","2.11120e1","1.3508300e1","3798371","1925822","","2016-09-30T16:39:37.590110",""
"5.14112e1","1.00187e2","4.81956e2","9.7339506e-2","2.50868e1","1.3407790e-1","2.11134e1","1.3508300e1","3798844","1925859","","2016-09-30T16:39:43.565748",""
"5.14112e1","1.00187e2","4.81905e2","9.7331161e-2","2.50027e1","1.3378202e-1","2.10587e1","1.3481445e1","3799164","1925988","","2016-09-30T16:40:01.516438",""
"5.14112e1","1.00187e2","4.81894e2","9.7329730e-2","2.50030e1","1.3378310e-1","2.10589e1","1.3515014e1","3798703","1925895","","2016-09-30T16:40:07.506813",""
"5.14112e1","1.00209e2","4.81735e2","9.7328186e-2","2.49955e1","1.3378322e-1","2.10577e1","1.3515014e1","3798951","1925950","","2016-09-30T16:40:13.485719",""
"5.14112e1","1.00187e2","4.81899e2","9.7330331e-2","2.50033e1","1.3378417e-1","2.10591e1","1.3508300e1","3798877","1925850","","2016-09-30T16:40:19.480731",""
"5.14112e1","1.00187e2","4.81883e2","9.7328062e-2","2.50028e1","1.3378250e-1","2.10588e1","1.3508300e1","3798602","1925792","","2016-09-30T16:50:25.462259",""
"5.14112e1","1.00209e2","4.81735e2","9.7328186e-2","2.49956e1","1.3378357e-1","2.10577e1","1.3508300e1","3798659","1925812","","2016-09-30T16:50:31.440230",""
"5.14112e1","1.00187e2","4.81899e2","9.7330331e-2","2.50032e1","1.3378381e-1","2.10590e1","1.3515014e1","3798738","1925950","","2016-09-30T16:50:37.415797",""
"5.14112e1","1.00187e2","4.81889e2","9.7329015e-2","2.50030e1","1.3378322e-1","2.10589e1","1.3494873e1","3798951","1925808","","2016-09-30T16:50:43.391792",""
"5.14112e1","1.00187e2","4.81901e2","9.7330684e-2","2.50033e1","1.3378417e-1","2.10591e1","1.3494873e1","3798834","1925859","","2016-09-30T16:50:49.372033",""
"5.14112e1","1.00187e2","4.81909e2","9.7331762e-2","2.50028e1","1.3378250e-1","2.10588e1","1.3488159e1","3798789","1925839","","2016-09-30T16:50:55.361033",""
"5.14112e1","1.00187e2","4.81553e2","9.7280139e-2","2.49132e1","1.3346695e-1","2.10004e1","1.3501586e1","3798730","1925746","","2016-09-30T16:51:13.309757",""
"5.14112e1","1.00209e2","4.81388e2","9.7277755e-2","2.49049e1","1.3346385e-1","2.09985e1","1.3508300e1","3798679","1925845","","2016-09-30T16:51:19.286681",""
"5.14112e1","1.00209e2","4.81417e2","9.7281932e-2","2.49042e1","1.3346147e-1","2.09981e1","1.3508300e1","3799118","1925744","","2016-09-30T16:51:25.271030",""
"5.14112e1","1.00187e2","4.81557e2","9.7280740e-2","2.49116e1","1.3346123e-1","2.09993e1","1.3515014e1","3798773","1925870","","2016-09-30T16:51:31.253869",""
"5.14112e1","1.00187e2","4.81560e2","9.7281093e-2","2.49117e1","1.3346159e-1","2.09994e1","1.3515014e1","3798699","1925907","","2016-09-30T16:51:37.241528",""
"5.14112e1","1.00187e2","4.81559e2","9.7280979e-2","2.49118e1","1.3346195e-1","2.09995e1","1.3488159e1","3798354","1925825","","2016-09-30T16:51:43.216794",""
"5.14112e1","1.00165e2","4.81674e2","9.7276210e-2","2.49193e1","1.3346195e-1","2.10008e1","1.3488159e1","3798371","1925849","","2016-09-30T16:51:49.196451",""
"5.14112e1","1.00187e2","4.81527e2","9.7276449e-2","2.49115e1","1.3346087e-1","2.09993e1","1.3481445e1","3798244","1925646","","2016-09-30T16:51:55.177075",""
"5.14112e1","1.00187e2","4.81514e2","9.7274541e-2","2.49118e1","1.3346171e-1","2.09994e1","1.3488159e1","3798820","1925916","","2016-09-30T17:02:01.181413",""
"5.14112e1","1.00160e2","4.81145e2","9.7194671e-2","2.48115e1","1.3307511e-1","2.09293e1","1.3488159e1","3799243","1925818","","2016-09-30T17:02:19.125193",""
"5.14112e1","1.00137e2","4.81265e2","9.7190732e-2","2.48192e1","1.3307631e-1","2.09308e1","1.3488159e1","3798616","1926000","","2016-09-30T17:02:25.108780",""
"5.14112e1","1.00137e2","4.81285e2","9.7193479e-2","2.48188e1","1.3307487e-1","2.09306e1","1.3481445e1","3798582","1925769","","2016-09-30T17:02:31.086621",""
"5.14112e1","1.00137e2","4.81267e2","9.7190971e-2","2.48187e1","1.3307452e-1","2.09305e1","1.3488159e1","3798577","1925807","","2016-09-30T17:02:37.062855",""
"5.14112e1","1.00160e2","4.81142e2","9.7194309e-2","2.48112e1","1.3307428e-1","2.09292e1","1.3488159e1","3798863","1925907","","2016-09-30T17:02:43.040748",""
"5.14112e1","1.00160e2","4.81128e2","9.7192287e-2","2.48112e1","1.3307404e-1","2.09291e1","1.3494873e1","3798536","1925851","","2016-09-30T17:02:49.021743",""
"5.14112e1","1.00146e2","4.81206e2","9.7190380e-2","2.48158e1","1.3307428e-1","2.09300e1","1.3488159e1","3798879","1925948","","2016-09-30T17:02:55.002035",""
"5.14112e1","1.00168e2","4.81024e2","9.7185487e-2","2.48093e1","1.3307750e-1","2.09293e1","1.3501586e1","3797872","1925749","","2016-09-30T17:03:00.982088",""
"5.14112e1","1.00146e2","4.81201e2","9.7189540e-2","2.48164e1","1.3307631e-1","2.09304e1","1.3508300e1","3798971","1925981","","2016-09-30T17:03:06.963081",""
"5.14112e1","1.00168e2","4.80991e2","9.7180719e-2","2.47998e1","1.3304388e-1","2.09231e1","1.3515014e1","3798921","1925875","","2016-09-30T17:03:24.904664",""
"5.14112e1","1.00146e2","4.81135e2","9.7180128e-2","2.48073e1","1.3304424e-1","2.09244e1","1.3515014e1","3798739","1925857","","2016-09-30T17:03:30.891492",""
"5.14112e1","1.00146e2","4.81119e2","9.7177858e-2","2.48076e1","1.3304519e-1","2.09246e1","1.3515014e1","3798809","1925957","","2016-09-30T17:13:36.925524",""
"5.14112e1","1.00146e2","4.81139e2","9.7180719e-2","2.48073e1","1.3304400e-1","2.09244e1","1.3488159e1","3798998","1925783","","2016-09-30T17:13:42.909845",""
"5.14112e1","1.00124e2","4.81287e2","9.7180604e-2","2.48146e1","1.3304388e-1","2.09256e1","1.3488159e1","3798748","1925857","","2016-09-30T17:13:48.888275",""
"5.14112e1","1.00146e2","4.81135e2","9.7180128e-2","2.48069e1","1.3304269e-1","2.09241e1","1.3481445e1","3798731","1925845","","2016-09-30T17:13:54.863765",""
"5.14112e1","1.00124e2","4.81261e2","9.7176904e-2","2.48142e1","1.3304221e-1","2.09253e1","1.3494873e1","3798778","1925886","","2016-09-30T17:14:00.844917",""
"5.14112e1","1.00146e2","4.81121e2","9.7178096e-2","2.48069e1","1.3304257e-1","2.09241e1","1.3481445e1","3798945","1925839","","2016-09-30T17:14:06.819829",""
"5.14112e1","1.00168e2","4.80978e2","9.7178812e-2","2.47991e1","1.3304138e-1","2.09226e1","1.3488159e1","3798760","1925820","","2016-09-30T17:14:12.797730",""
"5.14112e1","1.00146e2","4.81112e2","9.7176904e-2","2.48069e1","1.3304281e-1","2.09241e1","1.3494873e1","3798444","1925965","","2016-09-30T17:14:18.785649",""
"5.14112e1","1.00173e2","4.80802e2","9.7157716e-2","2.47008e1","1.3270020e-1","2.08589e1","1.3488159e1","3798855","1925868","","2016-09-30T17:14:36.735168",""
"5.14112e1","1.00129e2","4.81105e2","9.7158670e-2","2.47157e1","1.3270056e-1","2.08615e1","1.3494873e1","3799135","1925862","","2016-09-30T17:14:42.721264",""
"5.14112e1","1.00151e2","4.80962e2","9.7159385e-2","2.47082e1","1.3270020e-1","2.08602e1","1.3488159e1","3798645","1925908","","2016-09-30T17:14:48.699688",""
"5.14112e1","1.00173e2","4.80798e2","9.7157239e-2","2.47010e1","1.3270068e-1","2.08590e1","1.3488159e1","3798757","1925846","","2016-09-30T17:14:54.682848",""
"5.14112e1","1.00173e2","4.80809e2","9.7158784e-2","2.47011e1","1.3270115e-1","2.08591e1","1.3494873e1","3799026","1925918","","2016-09-30T17:15:00.659378",""
"5.14112e1","1.00173e2","4.80820e2","9.7160339e-2","2.47010e1","1.3270092e-1","2.08590e1","1.3488159e1","3798919","1925908","","2016-09-30T17:15:06.637053",""
"5.14112e1","1.00195e2","4.80672e2","9.7160339e-2","2.46933e1","1.3269972e-1","2.08575e1","1.3488159e1","3798978","1925794","","2016-09-30T17:25:12.711064",""
"5.14112e1","1.00173e2","4.80823e2","9.7160692e-2","2.47005e1","1.3269901e-1","2.08587e1","1.3481445e1","3798854","1925832","","2016-09-30T17:25:18.686371",""
"5.14112e1","1.00195e2","4.80676e2","9.7160816e-2","2.46931e1","1.3269901e-1","2.08574e1","1.3501586e1","3798971","1925926","","2016-09-30T17:25:24.666507",""
"5.14112e1","1.00195e2","4.80695e2","9.7163553e-2","2.46928e1","1.3269817e-1","2.08572e1","1.3501586e1","3798900","1925904","","2016-09-30T17:25:30.645966",""
"5.14112e1","1.00151e2","4.80691e2","9.7119569e-2","2.46020e1","1.3232398e-1","2.07902e1","1.3481445e1","3798877","1925801","","2016-09-30T17:25:48.621289",""
"5.14112e1","1.00151e2","4.80689e2","9.7119331e-2","2.46021e1","1.3232445e-1","2.07903e1","1.3488159e1","3799052","1925895","","2016-09-30T17:25:54.607705",""
"5.14112e1","1.00173e2","4.80542e2","9.7119569e-2","2.45945e1","1.3232338e-1","2.07888e1","1.3488159e1","3798773","1925885","","2016-09-30T17:26:00.583479",""
"5.14112e1","1.00173e2","4.80552e2","9.7120876e-2","2.45945e1","1.3232362e-1","2.07888e1","1.3488159e1","3799110","1925950","","2016-09-30T17:26:06.568698",""
"5.14112e1","1.00173e2","4.80541e2","9.7119331e-2","2.45952e1","1.3232612e-1","2.07893e1","1.3494873e1","3798826","1925949","","2016-09-30T17:26:12.542561",""
"5.14112e1","1.00173e2","4.80522e2","9.7116708e-2","2.45956e1","1.3232755e-1","2.07896e1","1.3501586e1","3798713","1925873","","2016-09-30T17:26:18.521019",""
"5.14112e1","1.00173e2","4.80512e2","9.7115278e-2","2.45953e1","1.3232648e-1","2.07894e1","1.3508300e1","3798796","1925809","","2016-09-30T17:26:24.502076",""
"5.14112e1","1.00195e2","4.80373e2","9.7116470e-2","2.45880e1","1.3232648e-1","2.07881e1","1.3488159e1","3798241","1925716","","2016-09-30T17:26:30.482965",""
"5.14112e1","1.00195e2","4.80410e2","9.7121715e-2","2.45875e1","1.3232481e-1","2.07878e1","1.3508300e1","3799310","1925803","","2016-09-30T17:26:36.466540",""
"5.14112e1","1.00173e2","4.80540e2","9.7119207e-2","2.45946e1","1.3232374e-1","2.07889e1","1.3508300e1","3799043","1925841","","2016-09-30T17:26:42.442191",""
"5.14112e1","1.00173e2","4.80540e2","9.7119092e-2","2.45859e1","1.3229286e-1","2.07831e1","1.3488159e1","3798738","1925816","","2016-09-30T17:37:00.483243",""
"5.14112e1","1.00173e2","4.80554e2","9.7121114e-2","2.45860e1","1.3229334e-1","2.07832e1","1.3488159e1","3798889","1925883","","2016-09-30T17:37:06.469664",""
"5.14112e1","1.00151e2","4.80716e2","9.7123022e-2","2.45934e1","1.3229334e-1","2.07845e1","1.3488159e1","3799074","1925845","","2016-09-30T17:37:12.448682",""
"5.14112e1","1.00173e2","4.80560e2","9.7121953e-2","2.45857e1","1.3229215e-1","2.07830e1","1.3481445e1","3799043","1925849","","2016-09-30T17:37:18.432989",""
"5.14112e1","1.00151e2","4.80676e2","9.7117424e-2","2.45932e1","1.3229274e-1","2.07844e1","1.3488159e1","3798587","1925871","","2016-09-30T17:37:24.414160",""
"5.14112e1","1.00173e2","4.80543e2","9.7119569e-2","2.45855e1","1.3229155e-1","2.07828e1","1.3488159e1","3798999","1925889","","2016-09-30T17:37:30.390247",""
"5.14112e1","1.00151e2","4.80686e2","9.7118854e-2","2.45937e1","1.3229465e-1","2.07847e1","1.3488159e1","3798668","1925843","","2016-09-30T17:37:36.368989",""
"5.14112e1","1.00173e2","4.80552e2","9.7120761e-2","2.45863e1","1.3229453e-1","2.07834e1","1.3494873e1","3798715","1925912","","2016-09-30T17:37:42.352207",""
"5.14112e1","1.00195e2","4.80387e2","9.7118377e-2","2.45789e1","1.3229429e-1","2.07821e1","1.3501586e1","3799105","1925832","","2016-09-30T17:37:48.337162",""
"5.14112e1","1.00173e2","4.80555e2","9.7121238e-2","2.45858e1","1.3229250e-1","2.07830e1","1.3508300e1","3799016","1925924","","2016-09-30T17:37:54.314701",""
"5.14112e1","1.00173e2","4.80204e2","9.7069978e-2","2.44730e1","1.3189220e-1","2.07084e1","1.3468017e1","3799525","1925932","","2016-09-30T17:38:12.257843",""
"5.14112e1","1.00173e2","4.80175e2","9.7065801e-2","2.44723e1","1.3188958e-1","2.07079e1","1.3481445e1","3798458","1925771","","2016-09-30T17:38:18.242016",""
"5.14112e1","1.00173e2","4.80184e2","9.7067117e-2","2.44726e1","1.3189065e-1","2.07081e1","1.3488159e1","3799011","1925920","","2016-09-30T17:48:24.271407",""
"5.14112e1","1.00173e2","4.80193e2","9.7068424e-2","2.44732e1","1.3189268e-1","2.07085e1","1.3494873e1","3798753","1925951","","2016-09-30T17:48:30.248576",""
"5.14112e1","1.00195e2","4.80067e2","9.7071523e-2","2.44658e1","1.3189256e-1","2.07072e1","1.3494873e1","3798904","1925819","","2016-09-30T17:48:36.226993",""
"5.14112e1","1.00173e2","4.80227e2","9.7073192e-2","2.44732e1","1.3189268e-1","2.07085e1","1.3501586e1","3799292","1925914","","2016-09-30T17:48:42.217105",""
"5.14112e1","1.00173e2","4.80240e2","9.7075099e-2","2.44728e1","1.3189148e-1","2.07083e1","1.3508300e1","3799215","1925878","","2016-09-30T17:48:48.193534",""
"5.14112e1","1.00195e2","4.80082e2","9.7073554e-2","2.44653e1","1.3189077e-1","2.07069e1","1.3501586e1","3798866","1925864","","2016-09-30T17:48:54.170954",""
"5.14112e1","1.00195e2","4.80073e2","9.7072362e-2","2.44651e1","1.3188993e-1","2.07067e1","1.3508300e1","3798896","1925879","","2016-09-30T17:49:00.148501",""
"5.14112e1","1.00173e2","4.80239e2","9.7074861e-2","2.44725e1","1.3189017e-1","2.07080e1","1.3501586e1","3798980","1925854","","2016-09-30T17:49:06.124075",""
"5.14112e1","1.00173e2","4.80001e2","9.7039813e-2","2.43669e1","1.3151466e-1","2.06379e1","1.3481445e1","3798921","1925981","","2016-09-30T17:49:18.098007",""
"5.14112e1","1.00173e2","4.80033e2","9.7044343e-2","2.43668e1","1.3151419e-1","2.06378e1","1.3494873e1","3799198","1925921","","2016-09-30T17:49:24.081730",""
"5.14112e1","1.00195e2","4.79894e2","9.7045660e-2","2.43586e1","1.3151085e-1","2.06359e1","1.3501586e1","3798908","1925762","","2016-09-30T17:49:30.063455",""
"5.14112e1","1.00195e2","4.79897e2","9.7046012e-2","2.43587e1","1.3151121e-1","2.06359e1","1.3508300e1","3798929","1925857","","2016-09-30T17:49:36.041053",""
"5.14112e1","1.00195e2","4.79879e2","9.7043514e-2","2.43598e1","1.3151526e-1","2.06367e1","1.3508300e1","3798480","1925994","","2016-09-30T17:49:42.022007",""
"5.14112e1","1.00195e2","4.79874e2","9.7042798e-2","2.43594e1","1.3151383e-1","2.06364e1","1.3508300e1","3798994","1925810","","2016-09-30T17:49:48.002766",""
"5.14112e1","1.00173e2","4.80041e2","9.7045421e-2","2.43668e1","1.3151407e-1","2.06378e1","1.3501586e1","3799169","1925899","","2016-09-30T17:49:53.980902",""
"5.14112e1","1.00173e2","4.80054e2","9.7047328e-2","2.43671e1","1.3151538e-1","2.06380e1","1.3488159e1","3798631","1925801","","2016-09-30T18:00:00.061088",""
"5.14112e1","1.00173e2","4.80052e2","9.7046966e-2","2.43668e1","1.3151419e-1","2.06378e1","1.3508300e1","3799221","1925936","","2016-09-30T18:00:06.042779",""
"5.14112e1","1.00209e2","4.79674e2","9.7025985e-2","2.42508e1","1.3114249e-1","2.05662e1","1.3508300e1","3799000","1925936","","2016-09-30T18:00:24.008430",""
"5.14112e1","1.00187e2","4.79835e2","9.7028017e-2","2.42582e1","1.3114321e-1","2.05676e1","1.3508300e1","3799004","1925798","","2016-09-30T18:00:29.987425",""
"5.14112e1","1.00187e2","4.79836e2","9.7028131e-2","2.42580e1","1.3114249e-1","2.05674e1","1.3515014e1","3798902","1925910","","2016-09-30T18:00:35.969287",""
"5.14112e1","1.00187e2","4.79843e2","9.7029085e-2","2.42579e1","1.3114202e-1","2.05673e1","1.3508300e1","3799126","1925948","","2016-09-30T18:00:41.954766",""
"5.14112e1","1.00187e2","4.79850e2","9.7030038e-2","2.42577e1","1.3114142e-1","2.05672e1","1.3488159e1","3799271","1925858","","2016-09-30T18:00:47.932949",""
"5.14112e1","1.00165e2","4.79990e2","9.7028970e-2","2.42657e1","1.3114380e-1","2.05689e1","1.3488159e1","3798934","1925836","","2016-09-30T18:00:53.909987",""
"5.14112e1","1.00187e2","4.79863e2","9.7031946e-2","2.42577e1","1.3114118e-1","2.05672e1","1.3488159e1","3799222","1925805","","2016-09-30T18:00:59.891285",""
"5.14112e1","1.00201e2","4.79760e2","9.7030277e-2","2.42531e1","1.3114106e-1","2.05664e1","1.3468017e1","3798993","1925893","","2016-09-30T18:01:05.869679",""
"5.14112e1","1.00201e2","4.79750e2","9.7028846e-2","2.42527e1","1.3113939e-1","2.05661e1","1.3488159e1","3799097","1925920","","2016-09-30T18:01:11.846769",""
"5.14112e1","1.00201e2","4.79750e2","9.7028846e-2","2.42532e1","1.3114118e-1","2.05664e1","1.3488159e1","3798924","1925998","","2016-09-30T18:01:17.836216",""
"5.14112e1","1.00201e2","4.79729e2","9.7025747e-2","2.42421e1","1.3110160e-1","2.05590e1","1.3508300e1","3798920","1925912","","2016-09-30T18:11:41.853735",""
"5.14112e1","1.00223e2","4.79601e2","9.7028493e-2","2.42353e1","1.3110327e-1","2.05580e1","1.3501586e1","3799314","1925985","","2016-09-30T18:11:47.840465",""
"5.14112e1","1.00223e2","4.79607e2","9.7029447e-2","2.42346e1","1.3110065e-1","2.05575e1","1.3508300e1","3798858","1925762","","2016-09-30T18:11:53.819915",""
"5.14112e1","1.00223e2","4.79609e2","9.7029685e-2","2.42350e1","1.3110232e-1","2.05578e1","1.3508300e1","3799247","1925969","","2016-09-30T18:11:59.798430",""
"5.14112e1","1.00201e2","4.79761e2","9.7030277e-2","2.42428e1","1.3110423e-1","2.05595e1","1.3508300e1","3798756","1925898","","2016-09-30T18:12:05.778703",""
"5.14112e1","1.00201e2","4.79764e2","9.7030754e-2","2.42430e1","1.3110482e-1","2.05596e1","1.3508300e1","3798941","1925984","","2016-09-30T18:12:11.760919",""
"5.14112e1","1.00201e2","4.79762e2","9.7030401e-2","2.42429e1","1.3110458e-1","2.05595e1","1.3488159e1","3799213","1925904","","2016-09-30T18:12:17.746442",""
"5.14112e1","1.00156e2","4.80055e2","9.7030038e-2","2.42574e1","1.3110435e-1","2.05620e1","1.3488159e1","3799167","1925803","","2016-09-30T18:12:23.728092",""
"5.14112e1","1.00179e2","4.79916e2","9.7031354e-2","2.42501e1","1.3110423e-1","2.05607e1","1.3488159e1","3799169","1925894","","2016-09-30T18:12:29.708869",""
"5.14112e1","1.00237e2","4.79205e2","9.6983909e-2","2.41257e1","1.3072752e-1","2.04868e1","1.3508300e1","3799619","1925960","","2016-09-30T18:12:47.640845",""
"5.14112e1","1.00237e2","4.79193e2","9.6982116e-2","2.41254e1","1.3072633e-1","2.04865e1","1.3501586e1","3797776","1925686","","2016-09-30T18:12:53.625425",""
"5.14112e1","1.00214e2","4.79342e2","9.6982479e-2","2.41328e1","1.3072681e-1","2.04879e1","1.3508300e1","3798841","1926001","","2016-09-30T18:12:59.604372",""
"5.14112e1","1.00237e2","4.79200e2","9.6983194e-2","2.41258e1","1.3072776e-1","2.04868e1","1.3508300e1","3799309","1925954","","2016-09-30T18:13:05.577623",""
"5.14112e1","1.00214e2","4.79362e2","9.6985216e-2","2.41324e1","1.3072550e-1","2.04877e1","1.3488159e1","3798950","1925814","","2016-09-30T18:23:11.651279",""
"5.14112e1","1.00214e2","4.79372e2","9.6986646e-2","2.41323e1","1.3072514e-1","2.04876e1","1.3481445e1","3799399","1925941","","2016-09-30T18:23:17.631090",""
"5.14112e1","1.00192e2","4.79516e2","9.6986169e-2","2.41393e1","1.3072443e-1","2.04887e1","1.3481445e1","3798982","1925803","","2016-09-30T18:23:23.606114",""
"5.14112e1","1.00214e2","4.79355e2","9.6984262e-2","2.41320e1","1.3072395e-1","2.04874e1","1.3468017e1","3799676","1926052","","2016-09-30T18:23:29.581419",""
"5.14112e1","1.00214e2","4.79338e2","9.6981878e-2","2.41322e1","1.3072478e-1","2.04875e1","1.3488159e1","3798734","1925873","","2016-09-30T18:23:35.558012",""
"5.14112e1","1.00214e2","4.79332e2","9.6981048e-2","2.41324e1","1.3072574e-1","2.04877e1","1.3488159e1","3799029","1925965","","2016-09-30T18:23:41.536506",""
"5.14112e1","1.00264e2","4.78513e2","9.6910114e-2","2.40154e1","1.3036394e-1","2.04169e1","1.3508300e1","3798882","1925887","","2016-09-30T18:23:59.474838",""
"5.14112e1","1.00242e2","4.78675e2","9.6912145e-2","2.40221e1","1.3036227e-1","2.04179e1","1.3508300e1","3798659","1925916","","2016-09-30T18:24:05.453173",""
"5.14112e1","1.00220e2","4.78845e2","9.6915359e-2","2.40291e1","1.3036179e-1","2.04190e1","1.3488159e1","3799345","1925904","","2016-09-30T18:24:11.432711",""
"5.14112e1","1.00220e2","4.78831e2","9.6913452e-2","2.40288e1","1.3036060e-1","2.04188e1","1.3481445e1","3798711","1925810","","2016-09-30T18:24:17.408946",""
"5.14112e1","1.00220e2","4.78835e2","9.6914052e-2","2.40290e1","1.3036119e-1","2.04189e1","1.3488159e1","3799237","1925858","","2016-09-30T18:24:23.384877",""
"5.14112e1","1.00242e2","4.78681e2","9.6912975e-2","2.40215e1","1.3036024e-1","2.04175e1","1.3488159e1","3799008","1925850","","2016-09-30T18:24:29.362758",""
"5.14112e1","1.00242e2","4.78682e2","9.6913213e-2","2.40217e1","1.3036096e-1","2.04176e1","1.3488159e1","3799081","1925862","","2016-09-30T18:24:35.341870",""
